,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170
145,0.245672,0.147586,0.138683,0.0766428,0.0603734,0.0421502,0.0584547,0.0323863,0.0572433,0.0456261,0.049727,0.044061,0.0436841,0.0406482,0.0433755,0.0468272,0.0401974,0.0316366,0.0381191,0.0368723,0.0469125,0.0355804,0.0410816,0.0469864,0.0263856,0.032677,0.0333942,0.0322166,0.0337435,0.0322383,0.0319549,0.0323934,0.017158,0.0296306,0.0316296,0.0272303,0.0274697,0.0267553,0.0147243,0.0257551,0.0256426,0.026877,0.0255586,0.0212911,0.0240681,0.0208935,0.0232204,0.0223515,0.0228188,0.0231479,0.0219244,0.0228729,0.0185026,0.0218927,0.0155329,0.0,0.019549,0.0206037,0.0192087,0.0191773,0.0191757,0.0196433,0.0159254,0.0170424,0.018236,0.0191892,0.0175658,0.0197917,0.0152069,0.0185022,0.0134634,0.016855,0.0166897,0.0125852,0.0139117,0.013523,0.011686,0.0143811,0.0122009,0.0109114,0.0127975,0.0116403,0.0105559,0.0120998,0.0119704,0.0116864,0.0146444,0.00981207,0.0106184,0.00894528,0.0105225,0.0123744,0.00766851,0.00708736,0.00810433,0.00767082,0.00520868,0.00471653,0.0,0.00698202,0.00633869,0.00638749,0.00353549,0.0068822,0.00479943,0.00525417,0.00536346,0.00390391,0.00494919,0.00586864,0.00414313,0.00592058,0.00490057,0.00464841,0.00435787,0.00471118,0.00448309,0.00377454,0.00337716,0.00392488,0.0043661,0.00294016,0.0039525,0.00389721,0.00308355,0.00291862,0.00477104,0.00262588,0.00251087,0.00242064,0.00168715,0.00239561,0.00158103,0.00176847,0.00200656,0.00147838,0.00137486,0.00116887,0.000945065,0.000870598,0.000736842,0.00117053,0.00163478,0.00069411,0.000747407,2.60716e-16,0.000783892,0.000517978,0.000604451,0.000441465,0.000570239,0.000501905,0.000477472,0.000440821,0.000588549,0.00028269,0.000293208,0.000237834,0.000434158,0.000208159,0.000110688,0.000128733,0.000152735,0.0001667,6.93349e-05,0.000157368,4.67435e-05,2.13302e-13,1.93861e-05,7.21128e-06,2.32971e-12
146,0.276383,0.115497,0.109687,0.084231,0.0823988,0.0677922,0.061508,0.0326329,0.0479244,0.0514316,0.0565819,0.0535071,0.0402258,0.0480848,0.0586112,0.0427395,0.0564394,0.0412772,0.0365875,0.0321453,0.0283712,0.0376302,0.0351131,0.0342462,0.0340389,0.0331909,0.023513,0.0234257,0.0322025,0.0207925,0.0279123,0.0302627,0.0292453,0.0284043,0.0291151,0.0271413,0.0248065,0.0254956,0.0264057,0.02479,0.0342952,0.0259329,0.0330582,0.0164804,0.0246306,0.0232236,0.0230324,0.0229627,0.0231096,0.0218826,0.0196196,0.0207423,0.0198955,0.026036,0.0204656,0.016132,0.0168533,0.0196233,0.0209452,0.017814,0.0192438,0.0190483,0.018562,0.0245393,0.0178769,0.0157536,0.017201,0.0145159,0.0172503,0.0153273,0.0126408,0.0157494,0.0122962,0.0140088,0.0084269,0.0148909,0.0142288,0.0116044,0.0139681,0.0,0.0120438,0.0120862,0.0122041,0.0100483,0.0108783,0.0112469,0.0133735,0.00806655,0.0107791,0.00969959,0.0103227,0.00877571,0.00888531,0.00879298,0.0084223,0.00988945,0.00755804,0.00716979,0.00727512,0.00880831,0.00652507,0.00679793,0.0046935,0.00596043,0.00607666,0.00680246,0.00849805,0.00498034,0.0050885,0.00532149,0.00496794,0.00470554,0.00463208,0.00603936,0.00432942,0.00428276,0.00379743,0.00376756,0.00396115,0.00636366,0.00306922,0.00292327,0.00382693,0.00284788,0.00272139,0.00269744,0.00242318,0.00242862,0.00165278,0.00208505,0.0022796,0.00217494,0.0017346,0.00200591,0.00224262,0.00156495,0.00218787,0.00140996,0.00167387,0.00084264,0.00114345,0.00127733,0.000655804,0.00209376,0.000828612,0.000694729,0.000726218,0.000277069,0.000362188,0.000565786,0.000732392,0.000770855,0.000416559,2.78994e-05,0.000309023,0.000142492,0.000258549,5.54819e-16,0.000225697,0.000142599,0.000109708,0.000132944,0.000104523,7.8674e-05,0.000175475,8.29871e-05,3.68063e-05,3.9481e-05,2.80939e-05,1.18251e-05,4.17378e-06
147,0.244514,0.14347,0.12756,0.0678153,0.0644805,0.0433938,0.0435312,0.0480026,0.0516766,0.0491623,0.0440393,0.0461133,0.0480298,0.0484055,0.0438717,0.0391371,0.0364856,0.0518504,0.0445745,0.0391944,0.0372465,0.0413202,0.0391187,0.044341,0.0307533,0.017347,0.0288832,0.027185,0.0316448,0.0232695,0.0304753,0.0298233,0.0363712,0.0283311,0.056559,0.0279922,0.0305015,0.0300972,0.0234666,0.0260019,0.0263485,0.0245203,0.0247047,0.0137251,0.0235071,0.0235145,0.0208647,0.0197318,0.0231858,0.0235112,0.0278822,0.0216831,0.0203485,0.0180321,0.0209494,0.0204569,0.0198132,0.0208454,0.0138428,0.0192908,0.0219223,0.0168958,0.0164254,0.0174503,0.0137001,0.0151364,0.0159069,0.0156088,0.0173795,0.009541,0.015254,0.0200769,0.0152828,0.014197,0.0145521,0.0139594,0.0129976,0.011131,0.0127539,0.0137001,0.0112961,0.0114476,0.0132699,0.010371,0.0,0.0106245,0.0120186,0.00797826,0.0107557,0.00962301,0.00842789,0.00955203,0.0087556,0.00927632,0.00583833,0.00863537,0.0081245,0.00786721,0.00634689,0.00927725,0.0063038,0.0044942,0.00447559,0.00689402,0.00525818,0.00565098,0.00758871,0.00488079,0.00664426,0.00605177,0.00469755,0.00784637,0.00435647,0.00486169,0.00368527,0.00416658,0.00389819,0.00267063,0.00327862,0.0045215,0.000931686,0.00359539,0.00311201,0.00284374,0.00279839,0.00241643,0.00220373,0.0024273,0.0024721,0.0027583,0.00231235,0.00178518,0.00189584,0.00168496,0.00264464,0.000488734,0.00142657,0.00138364,0.00159739,0.00138272,0.00159736,0.00117251,0.00105324,0.00109246,0.00074407,0.000744723,0.00106791,0.000448234,0.000798613,0.000727622,0.000595703,0.000510677,0.000895083,0.000464184,0.000628279,0.000378978,0.000277969,0.000253331,0.000170335,0.000209543,0.00016837,0.000232346,0.000116225,0.000104953,3.4088e-14,8.29871e-05,3.68063e-05,3.9481e-05,2.80939e-05,1.18251e-05,4.17378e-06
148,0.259985,0.136245,0.130733,0.0761017,0.0647447,0.0536175,0.0452518,0.0398253,0.0576306,0.047825,0.0595812,0.0461613,0.0471519,0.0451677,0.0498635,0.0360103,0.0480798,0.0405243,0.0373256,0.0307361,0.0309914,0.0387771,0.028384,0.0378437,0.0266293,0.0250127,0.0217392,0.0629448,0.0317567,0.0307387,0.0324808,0.0289073,0.0392851,0.0257566,0.0256671,0.0305727,0.0305851,0.0273049,0.0323444,0.0211103,0.0277588,0.0293658,0.0245543,0.0141883,0.0268325,0.0222339,0.0251723,0.022556,0.022213,0.020341,0.0296738,0.021056,0.0204975,0.0206947,0.0158822,0.0198532,0.0217285,0.0195144,0.018508,0.0230733,0.0218313,0.018562,0.0180086,0.0167236,0.0154581,0.0152244,0.0161656,0.0156892,0.00658165,6.807510000000001e-18,0.01659,0.0155912,0.0149191,0.0164446,0.0144655,0.0135742,0.0160846,0.0138412,0.0136202,0.0140255,0.0125163,0.0129022,0.0122908,0.0105737,0.0142598,0.0106506,0.0102198,0.0108756,0.0111632,0.00989635,0.0106468,0.00708612,0.00834489,0.00910931,0.00786297,0.00636512,0.00817337,0.0041249,0.00732249,0.00535984,0.00661005,0.00593237,0.0045286,0.00677484,0.00580285,0.00553265,0.00506906,0.00319765,0.00500674,0.00485247,0.00521648,0.00356703,0.00437224,0.00537651,0.00415878,0.00655142,0.00331752,0.00691844,0.00327873,0.00273534,0.00331671,0.00364002,0.00300012,0.00272056,0.00296334,0.00201235,0.00299472,0.00320323,0.00210364,0.00206822,0.00240762,0.00213085,0.00143055,0.00176009,0.00199509,0.00162457,0.00162676,0.00154327,0.00150582,0.00078338,0.00121354,0.00120539,0.00223708,0.00122359,0.000963656,0.00071772,0.000512202,0.000512512,0.000558055,0.000472469,0.000576572,0.000621383,0.000485217,0.00037964,4.91902e-15,0.000287472,0.000244003,0.000366002,0.000233,0.000263795,0.000120473,0.000116577,0.000112031,0.000105174,8.83563e-05,3.98624e-14,4.67435e-05,4.19211e-13,1.93861e-05,7.21128e-06,3.11146e-12
149,0.269672,0.126541,0.123061,0.0827091,0.0748977,0.0690683,0.0674089,0.0274626,0.0445752,0.0501171,0.0524983,0.0486476,0.0475791,0.0449865,0.053858,0.042584,0.0566958,0.0493308,0.0443275,0.0298918,0.0261615,0.039028,0.050476,0.0366096,0.0382791,0.0359255,0.0253142,0.0186404,0.0309226,0.0260904,0.0286993,0.0349308,0.0279286,0.0211626,0.0223086,0.0279672,0.0238949,0.0122461,0.0275583,0.0296275,0.0264805,0.024773,0.0246603,0.0113185,0.0239364,0.0248601,0.0232202,0.0217775,0.0230954,0.0226672,0.0158551,0.0178809,0.0207606,0.0254566,0.0197456,0.0198761,0.0183722,0.0195615,0.0195454,0.0186154,0.0190016,0.0193491,0.0184801,0.0350435,0.017864,0.018728,0.0166283,0.0160373,0.0146565,0.0180345,0.0169747,0.0145521,0.0164277,0.0142621,0.0141713,0.0102001,0.0162796,0.0150224,0.0129866,0.0114429,0.0118855,0.0118669,0.0116323,0.0134805,0.0112119,0.0128955,0.0205005,0.0098437,0.00931941,0.00942064,0.00997616,0.00957151,0.00894561,0.00765814,0.00616085,0.00548081,0.00700995,0.00503964,0.00656044,0.00647843,0.00639878,0.00810253,0.00574571,0.00575858,0.00523765,0.00549823,0.00602897,0.00582625,0.0051506,0.00601655,0.00390097,0.00758655,0.00381576,0.00459242,0.00413165,0.00374326,0.00404708,0.00326221,0.00335151,0.00333225,1.5618e-17,0.00297139,0.00263192,0.00284208,0.00285268,0.0027454,0.00255849,0.00238247,0.00148189,0.00223917,0.00252758,0.00172721,0.00163064,0.00185714,0.00174908,0.00179176,0.000727502,0.0015696,0.00119559,0.00133821,0.00135631,0.00242874,0.000950798,0.00113214,0.000721232,0.000619467,0.000605901,0.00062574,0.000451385,0.000220198,0.000860129,0.000518632,0.000578287,0.000255249,0.000492491,0.000444599,0.000218959,0.000485151,0.000225697,0.000142599,0.000109708,0.000132944,0.000104523,7.8674e-05,0.000175475,8.29871e-05,3.68063e-05,3.9481e-05,2.80939e-05,1.18251e-05,4.17378e-06
150,0.263604,0.085337,0.0908645,0.0836202,0.0796485,0.0714835,0.0651987,0.0390137,0.032817,0.0368665,0.0624754,0.0475007,0.04096,0.0460024,0.0592405,0.042211,0.0663163,0.0436044,0.0391426,0.0333175,0.0366093,0.0388309,0.0346873,0.0338367,0.0340595,0.0441393,0.037112,0.0325808,0.0212914,0.0205713,0.0326776,0.0585819,0.0292657,0.0290217,0.028775,0.0271077,0.0266651,0.0273644,0.0222853,0.0267789,0.0224364,0.0302914,0.0294554,0.0228659,0.0225452,0.0217776,0.0220927,0.0265041,0.0140682,0.0232163,0.0258171,0.023591,0.0203813,0.0204463,0.0186772,0.0196613,0.0212502,0.0159047,0.0212208,0.0196447,0.0228757,0.0198978,0.0176061,0.0186948,0.0170244,0.0164761,0.0194075,0.0170902,0.0177416,0.0153682,0.016245,0.0163106,0.0135362,0.0109503,0.0141381,0.0147912,0.0136506,0.00929637,0.0132037,0.0147629,0.0116748,0.0127718,0.012606,0.00965681,0.0103359,0.010563,0.0110765,0.0100401,0.00985306,0.00961831,0.016008,0.011038,0.00801637,0.0134716,0.00884483,0.00739242,0.00972849,0.0068582,0.00582136,0.00571799,0.00171606,0.00371771,0.00584564,0.00614762,0.00683577,0.00417533,0.00472805,0.00375002,0.00475749,0.00518621,1.34558e-17,0.00476276,0.00389581,0.00511775,0.00450857,0.00366285,0.0035985,0.00411472,0.00344994,0.00263345,0.00234,0.0026146,0.00202969,0.00352734,0.00271659,0.00283491,0.00256992,0.00458383,0.00234873,0.0020102,0.00197998,0.00194041,0.00153692,0.0016523,0.00182168,0.00167454,0.00108579,0.00118955,0.00141544,0.000687378,0.00108519,0.00111335,0.00123656,0.000746019,2.6594400000000004e-18,0.000387915,0.000634602,0.000776653,0.000575745,0.000716259,0.000513704,0.0010046,0.000333794,0.000361719,0.000506209,0.000288542,0.000349746,0.000153549,4.11616e-05,0.000194929,0.000157341,7.26458e-05,1.51571e-14,0.000100665,8.45453e-05,0.000104109,7.48981e-05,2.86151e-05,9.0926e-06,1.31265e-12,4.17378e-06
151,0.136609,0.130936,0.112406,0.0712751,0.0523282,0.0560852,0.062445,0.0712089,0.0597641,0.043938,0.0542253,0.0593857,0.0602809,0.038879,0.067559,0.0416886,0.0525236,0.0664093,0.0307852,0.0748526,0.0327032,0.0441399,0.0461023,0.0391362,0.0367656,0.0220807,0.0292323,0.0207777,0.0276659,0.0302207,0.0298902,0.03031,0.0277423,0.0287485,0.0248731,0.0307893,0.0185905,0.0244325,0.0267172,0.0381221,0.0261833,0.0254216,0.0251767,0.0266159,0.0231811,0.0209232,0.0256354,0.0222591,0.0218863,0.0227366,0.0247086,0.0245917,0.0183398,0.0214142,0.0219723,0.0202318,0.0153419,0.0193308,0.0197639,0.0250488,0.0187234,0.0188449,0.0176699,0.0175292,0.00151263,0.0169188,0.0161533,0.0158504,0.0126964,0.0166351,0.0150901,0.00919835,0.0157145,0.0132713,0.0135417,0.0117492,0.0133975,0.0140469,0.0143286,0.0146945,0.0122817,0.0237109,0.012953,0.0108569,0.0134167,0.0107045,0.00844536,0.00917519,0.0101321,0.0091633,0.0103222,0.00867746,0.00690492,0.00887256,0.00721373,0.0102945,0.00656953,0.00820421,0.00814542,0.00750959,0.00627308,0.00896663,0.00595497,0.00552847,0.0029518,0.00567171,0.00866363,0.00521211,0.00504777,0.00545918,0.00526861,0.00447926,0.00450058,0.00462709,0.00855099,0.00360873,0.0038811,0.00384746,0.00395856,0.00245902,0.00343878,0.00264882,0.00255919,0.00329707,0.00223719,0.00306217,0.00264202,0.0032615,0.00156924,0.00187561,0.00131334,0.00192456,0.00255091,0.00187039,0.00185406,0.001745,0.00137025,0.00147091,0.00194492,1.21948e-15,0.0010805,0.0010787,0.00111037,0.00106838,0.000635472,0.000436687,0.000659007,0.000661157,0.000348475,0.000538382,0.000892815,0.000522965,0.000470894,0.000847411,0.000395966,0.000272165,0.000236421,0.000236999,0.000277112,0.000124301,0.000308429,0.000118431,0.000107388,0.000177807,7.80444e-05,7.57749e-05,6.12376e-05,7.96261e-06,0.0,1.18251e-05,4.17378e-06
152,0.212628,0.133812,0.128386,0.0615202,0.0827226,0.0687824,0.0539736,0.0226652,0.042483,0.0342512,0.0612848,0.0331436,0.0451037,0.0665214,0.0596777,0.0598096,0.0646113,0.03435,0.044654,0.0258108,0.0351801,0.0478263,0.0454128,0.0333585,0.042079,0.0217251,0.0260498,0.028998,0.0356369,0.0365813,0.0331909,0.0313057,0.0290144,0.0334119,0.0164534,0.027181,0.0341871,0.0074372,0.0281035,0.0376403,0.0262769,0.0261015,0.0261553,0.0240283,0.0246508,0.0247372,0.0218687,0.0232318,0.0221563,0.0231224,0.00727481,0.0252381,0.021662,0.0188505,0.0318589,0.0180714,0.0195853,0.0193555,0.0189523,0.0201839,0.0176496,0.0188088,0.0176765,0.0160627,0.0161698,0.0156334,0.0188285,0.0163789,0.0190661,0.0143125,0.0160253,0.016753,0.0153781,0.0151898,0.0143072,0.0145195,0.0152624,0.0100553,0.00343809,0.0130855,0.013121,0.0152289,0.0142453,0.0107745,0.0108265,0.011146,0.0103893,0.00990748,0.00935837,0.00989667,0.00974256,0.00885097,0.00767888,0.00804122,0.00783902,0.0154133,0.00744685,0.0066938,0.00689341,0.0072608,0.00638602,0.00550225,0.00669855,0.00564922,0.00378681,0.00720934,0.0041585,0.00516909,0.00481375,0.00550512,0.00427641,0.00481921,0.00444786,0.00363154,0.00356801,0.00461354,0.00403524,0.00426791,0.0036984,0.00366987,0.00182673,0.00320637,0.00306694,0.00566855,0.0025792,0.00250842,0.00284044,0.00254932,0.00193261,0.00209912,3.06183e-16,0.00145617,0.00190804,0.00182447,0.00149206,0.00128712,0.00149618,0.0015362,0.00128925,0.00129712,0.00141171,0.00109994,0.00117102,0.00107311,0.00134495,0.000762401,0.00060268,0.000429791,0.00119055,0.00058313,0.000513936,0.000543041,0.000541939,0.00040853,0.000591953,0.000308958,0.000392846,0.000243666,0.000185318,0.000389195,0.000150212,9.61172e-05,0.00014699,0.000100447,9.61273e-05,6.34251e-05,9.62382e-05,6.22952e-05,1.93861e-05,7.21128e-06,7.44279e-13
153,0.24329,0.128192,0.113339,0.0577517,0.0730341,0.0562689,0.0467607,0.0533183,0.0488656,0.0502591,0.075511,0.054296,0.0595136,0.0420368,0.0570708,0.0388655,0.0614781,0.0479645,0.0271422,0.0301322,0.0403234,0.0513377,0.0513865,0.0360572,0.0330497,0.0277165,0.0310169,0.0173661,0.0320374,0.0168657,0.0306381,0.0297025,0.0276199,0.0201091,0.0193896,0.0271419,0.0234137,0.0215438,0.0265843,0.0,0.0268615,0.0254722,0.0229628,0.0199905,0.024166,0.0261073,0.0223455,0.0235539,0.0221298,0.0232714,0.013709,0.0240592,0.0191325,0.0168384,0.0216461,0.0250943,0.0221334,0.0214321,0.0160243,0.0173632,0.0178622,0.0170196,0.0135442,0.0178662,0.0139503,0.0149755,0.0167336,0.0193888,0.0169047,0.0154487,0.0154818,0.0157979,0.0159398,0.011567,0.0179296,0.0160128,0.0133313,0.0103177,0.0168455,0.0142328,0.0151082,0.0138661,0.0103372,0.0138112,0.0131776,0.0108523,0.00823122,0.00628099,0.00882053,0.00937968,0.0137647,0.0100415,0.00530092,0.00579325,0.00818036,0.00480332,0.00770144,0.0103099,0.00759595,0.013186,0.00606384,0.00639987,0.0070434,0.00599274,0.00574191,0.00654868,0.00569053,0.00458966,0.00424111,0.00658497,0.0047458,0.00566987,0.0045548,0.00337067,0.0042796,0.00295354,0.00276489,0.00485901,0.0031229,0.00352448,0.0040748,0.00446963,0.00311933,0.00234776,0.00311671,0.00327114,0.00237977,0.00180299,0.00194786,0.00216771,0.00150509,0.00208051,0.00192574,0.00162851,0.00173836,0.00184006,0.00145213,0.00150748,0.00120027,0.00177499,0.00243282,0.00118529,0.000927095,0.00105442,0.000799047,0.000527446,0.000718271,0.000599327,0.000364586,0.000799787,0.000516003,0.000886052,0.000384522,6.79259e-16,0.000395966,0.000272165,0.000236421,0.000236999,0.000277112,0.000124301,0.000308429,0.000118431,0.000107388,0.000177807,7.80444e-05,7.57749e-05,6.12376e-05,7.96261e-06,3.75267e-13,1.18251e-05,4.17377e-06
154,0.24157,0.136429,0.132768,0.0633747,0.0653529,0.0653775,0.0538441,0.0404922,0.0577917,0.0460866,0.0544364,0.040177,0.0511332,0.043357,0.0511313,0.0526179,0.04631,0.0412455,0.0361237,0.0492091,0.0328702,0.0396758,0.04625,0.0300388,0.0184958,0.0332165,0.015929,0.0344981,0.0300729,0.0424339,0.0288323,0.0288343,0.0309123,0.0128141,0.0252459,0.0267284,0.0314724,0.0216371,0.0312848,0.0272826,0.0266864,0.0277754,0.0254159,0.0122938,0.0232288,0.0230399,0.024064,0.0220659,0.0229828,0.0301792,0.0108514,0.019013,0.0211347,0.0199348,0.0405928,0.0204152,0.0182594,0.0194294,0.020935,0.0185535,0.0177983,0.0198319,0.0161591,0.0171267,0.015776,0.0197269,0.0146355,0.0161673,0.0158703,0.0156262,0.011024,0.0197507,0.014985,0.0118331,0.0133737,0.0143616,0.0133327,0.0165785,0.0132549,0.0126485,0.0108868,0.0102108,0.00845053,0.0132036,0.0108757,0.0107226,0.0154908,0.0113556,0.0100742,0.00935315,0.00951482,0.0108236,0.00762493,0.00791158,0.00763532,0.00724333,0.00374527,0.00779487,0.0135132,0.00698202,0.00633869,0.00638749,0.00353549,0.0068822,0.00479943,0.00525417,0.00536346,0.00390391,0.00494919,0.00586864,0.00414313,0.00592058,0.00490057,0.00464841,0.00435787,0.00471118,0.00448309,0.00377454,0.00337716,0.00392488,0.0043661,0.00294016,0.0039525,0.00389721,0.00308355,0.00291862,0.00477104,0.00262588,0.00251087,0.00242064,0.00168715,0.00239561,0.00158103,0.00176847,0.00200656,0.00147838,0.00137486,0.00116887,0.000945065,0.000870598,0.000736842,0.00117053,0.00163478,0.00069411,0.000747407,2.66583e-16,0.000783892,0.000517978,0.000604451,0.000441465,0.000570239,0.000501905,0.000477472,0.000440821,0.000588549,0.00028269,0.000293208,0.000237834,0.000434158,0.000208159,0.000110688,0.000128733,0.000152735,0.0001667,6.93349e-05,0.000157368,4.67435e-05,2.13933e-13,1.93861e-05,7.21128e-06,2.33768e-12
155,0.264408,0.126097,0.120586,0.0691124,0.0697801,0.0671184,0.0514793,0.0336699,0.0497521,0.0483732,0.0582704,0.0372532,0.0536792,0.0478983,0.0572815,0.0506302,0.0580233,0.0379264,0.0331388,0.0357871,0.0242198,0.04713,0.0546683,0.0323351,0.0236365,0.0229667,0.0161517,0.016091,0.0303919,0.0343574,0.0307942,0.0287935,0.029165,0.0211286,0.0360275,0.027675,0.0246591,0.0330089,0.0277021,0.033498,0.0265301,0.0261896,0.0251903,0.00921517,0.023945,0.0250559,0.023048,0.0228757,0.0229907,0.0139711,0.0241028,0.0199599,0.0206689,0.0320566,0.013594,0.0205909,0.0204395,0.019341,0.0198291,0.0250316,0.019265,0.0201282,0.0171368,0.0102203,0.017173,0.016871,0.0163812,0.0164538,0.0171029,0.0149125,0.0153079,0.0160279,0.0150788,0.0155279,0.0146699,0.0144065,0.0140265,0.00960101,0.0,0.0113268,0.0127983,0.0102672,0.00981208,0.0120465,0.011771,0.0101931,0.00957454,0.00970226,0.0133181,0.00980177,0.0091362,0.00688347,0.0090623,0.00880242,0.00766763,0.00623936,0.00565269,0.00804567,0.00523698,0.00895638,0.00538056,0.00750282,0.00373858,0.00562304,0.00581051,0.00623969,0.0077503,0.0051428,0.0049669,0.00969526,0.00455114,0.00497022,0.00476765,0.00500371,0.00462091,0.00364034,0.003164,0.00264034,0.00337223,0.00207225,0.00308663,0.00255021,0.0029499,0.00308825,0.00275019,0.00234677,0.00246577,0.0024087,0.00213292,0.00203667,0.00254345,0.00260281,0.00095918,0.00182311,0.00176475,0.00163119,0.00309008,0.0018266,0.00136103,0.0011993,0.00113193,0.00156763,0.00113275,0.00103029,0.000876693,0.000799446,0.0006933,0.000716836,0.000261864,0.000605773,0.000627509,0.000314648,0.000270616,0.000595559,0.000283924,0.000299904,0.000264245,0.000392715,8.34e-05,2.19609e-16,0.000150212,9.61172e-05,0.00014699,0.000100447,9.61273e-05,6.34251e-05,9.62382e-05,6.22952e-05,1.93861e-05,7.21128e-06,1.08714e-12
156,0.264423,0.11306,0.109516,0.0833199,0.0814385,0.0533869,0.0654502,0.0319727,0.0285666,0.0548401,0.0584513,0.0503318,0.0361584,0.0423882,0.0541192,0.0356044,0.0502468,0.041682,0.0376739,0.0335709,0.033683,0.0469026,0.0421069,0.0327475,0.0370026,0.0350174,0.0188054,0.0328388,0.0300967,0.0176642,0.0282699,0.0250327,0.0286674,0.0265443,0.0282911,0.0311995,0.0278767,0.0260279,0.0269569,0.0328931,0.0286512,0.0259775,0.0269916,0.0233479,0.0240808,0.0226477,0.0205009,0.0231803,0.0221707,0.0234677,0.0174436,0.0175866,0.0202232,0.0282751,0.0196906,0.0188292,0.0169561,0.0198408,0.0190707,0.0169979,0.0193214,0.0195244,0.0175321,0.0160866,0.0175747,0.0147665,0.0166852,0.0151216,0.0180704,0.0154478,0.0082495,0.0150921,0.0163897,0.0147568,0.0139058,0.0140489,0.014495,0.0108955,0.0133721,0.0107388,0.0107822,0.0112965,0.0138209,0.0114009,0.013656,0.0125239,0.0122231,0.0102794,0.00698057,0.00961087,0.00647212,0.00991063,0.00834436,0.0094974,0.0102096,0.00678806,0.0137325,0.00768663,0.00619883,0.00647756,0.00875114,0.00594112,0.00619764,0.00646644,0.00522019,0.00525707,0.00575878,0.00540804,0.00607103,0.00552952,0.004621,0.00494316,0.00472287,0.00434177,0.00431242,0.00330879,0.00769254,0.00365908,0.00332072,0.00280298,0.00272774,0.00291782,0.00228695,0.00257995,0.00231159,0.00269111,0.00236437,0.00323502,0.00208286,0.00176874,0.00139028,0.00110816,0.00232787,0.00187506,0.00172551,0.000706152,0.00182399,0.00152364,0.00138679,0.000890106,0.00121086,0.00121428,0.00122017,0.00102843,0.000902941,0.000855516,0.00154473,0.000936903,0.000667036,0.000743987,0.000579523,0.000452199,0.00046508,0.00043688,0.000327708,9.83206e-05,0.000547515,0.000247124,0.000163596,0.00014269,0.000125227,3.26082e-15,0.000116225,0.000104953,3.22211e-14,8.29871e-05,3.68063e-05,3.9481e-05,2.80939e-05,1.18251e-05,4.17378e-06
157,0.234642,0.154776,0.139568,0.0551123,0.0619781,0.0657966,0.0598616,0.0348266,0.0536686,0.045745,0.0562606,0.0449833,0.0418589,0.0446328,0.0447595,0.0460728,0.0428882,0.0346499,0.0371625,0.0414979,0.0456178,0.0359996,0.0481575,0.0395654,0.0265876,0.0331088,0.0343249,0.0323321,0.0339638,0.0312243,0.0321276,0.0325433,0.0305831,0.0284117,0.0362755,0.0266681,0.027035,0.0275431,0.028051,0.0265071,0.0113164,0.0255829,0.0251308,0.0231242,0.0235778,0.022167,0.0262006,0.0219616,0.0202384,0.0244822,0.0228923,0.0225883,0.0198789,0.0212424,0.0142013,0.0399509,0.019549,0.0206037,0.0192087,0.0191773,0.0191757,0.0196433,0.0159254,0.0170424,0.018236,0.0191892,0.0175658,0.0197917,0.0152069,0.0185022,0.0134634,0.016855,0.0166897,0.0125852,0.0139117,0.013523,0.011686,0.0143811,0.0122009,0.0109114,0.0127975,0.0116403,0.0105559,0.0120998,0.0119704,0.0116864,0.0146444,0.00981207,0.0106184,0.00894528,0.0105225,0.0123744,0.00766851,0.00708736,0.00810433,0.00767082,0.00520868,0.00471653,1.1032e-17,0.00698202,0.00633869,0.00638749,0.00353549,0.0068822,0.00479943,0.00525417,0.00536346,0.00390391,0.00494919,0.00586864,0.00414313,0.00592058,0.00490057,0.00464841,0.00435787,0.00471118,0.00448309,0.00377454,0.00337716,0.00392488,0.0043661,0.00294016,0.0039525,0.00389721,0.00308355,0.00291862,0.00477104,0.00262588,0.00251087,0.00242064,0.00168715,0.00239561,0.00158103,0.00176847,0.00200656,0.00147838,0.00137486,0.00116887,0.000945065,0.000870598,0.000736842,0.00117053,0.00163478,0.00069411,0.000747407,1.50072e-18,0.000783892,0.000517978,0.000604451,0.000441465,0.000570239,0.000501905,0.000477472,0.000440821,0.000588549,0.00028269,0.000293208,0.000237834,0.000434158,0.000208159,0.000110688,0.000128733,0.000152735,0.0001667,6.93349e-05,0.000157368,4.67435e-05,2.11744e-13,1.93861e-05,7.21128e-06,2.28503e-12
